397,Soldier,Flaw,,I’d rather eat my armor than admit when I’m wrong.
398,Urchin,Trait,,I hide scraps of food and trinkets away in my pockets.
399,Urchin,Trait,,I ask a lot of questions.
400,Urchin,Trait,,I like to squeeze into small places where no one else can get to me.
401,Urchin,Trait,,"I sleep with my back to a wall or tree, with everything I own wrapped in a bundle in my arms."
402,Urchin,Trait,,I eat like a pig and have bad manners.
403,Urchin,Trait,,I think anyone who’s nice to me is hiding evil intent.
404,Urchin,Trait,,I don’t like to bathe.
405,Urchin,Trait,,I bluntly say what other people are hinting at or hiding.
406,Urchin,Ideal,Good,"Respect. All people, rich or poor, deserve respect."
407,Urchin,Ideal,Lawful,"Community. We have to take care of each other, because no one else is going to do it."
408,Urchin,Ideal,Chaotic,"Change. The low are lifted up, and the high and mighty are brought down. Change is the nature of things."
409,Urchin,Ideal,Evil,Retribution. The rich need to be shown what life and death are like in the gutters.
410,Urchin,Ideal,Neutral,People. I help the people who help me—that’s what keeps us alive.
411,Urchin,Ideal,,Aspiration. I'm going to prove that I'm worthy of a better life.
412,Urchin,Bond,,"My town or city is my home, and I’ll fight to defend it."
413,Urchin,Bond,,I sponsor an orphanage to keep others from enduring what I was forced to endure.
414,Urchin,Bond,,I owe my survival to another urchin who taught me to live on the streets.
415,Urchin,Bond,,I owe a debt I can never repay to the person who took pity on me.
416,Urchin,Bond,,"I escaped my life of poverty by robbing an important person, and I’m wanted for it."
417,Urchin,Bond,,No one else should have to endure the hardships I’ve been through.
418,Urchin,Flaw,,"If I'm outnumbered, I will run away from a fight."
419,Urchin,Flaw,,"Gold seems like a lot of money to me, and I’ll do just about anything for more of it."
420,Urchin,Flaw,,I will never fully trust anyone other than myself.
421,Urchin,Flaw,,I’d rather kill someone in their sleep than fight fair.
422,Urchin,Flaw,,It’s not stealing if I need it more than someone else.
423,Urchin,Flaw,,People who can't take care of themselves get what they deserve.
